129;14 -2
130;7 -2
131;5 -1 5 -2
132;41 -2
133;2 -1 46 -1 1 -1 2 -1 14 -1 49 -1 7 -1 5 -1 5 -1 48 -1 48 -2
134;14 -1 2 -2
135;14 -1 41 -1 41 -1 41 -2
136;41 -2
137;41 -1 41 -1 41 -1 41 -2
138;41 -2
139;14 -1 41 -2
140;41 -1 41 -1 41 -2
141;14 -2
142;41 -2
143;41 -2
144;14 -1 41 -2
145;41 -2
146;14 -2
147;14 -2
148;31 -1 48 -2
149;41 -1 41 -1 41 -2
150;14 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -2
151;41 -1 41 -1 41 -1 41 -2
152;41 -1 41 -2
153;14 -2
154;14 -1 14 -1 14 -1 41 -2
155;14 -2
156;14 -2
157;41 -2
158;43 -1 44 -1 44 -1 44 -1 44 -1 44 -1 44 -1 43 -1 44 -1 14 -2
159;44 -2
160;44 -2
161;44 -1 44 -2
162;44 -1 41 -2
163;43 -1 44 -2
164;44 -2
165;44 -2
166;14 -1 41 -1 43 -1 44 -2
167;44 -2
168;14 -1 43 -1 44 -1 44 -1 44 -1 44 -2
169;44 -2
170;44 -2
171;44 -2
172;44 -2
173;14 -1 43 -1 44 -2
174;31 -1 30 -2
175;30 -1 31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 31 -1 41 -2
176;41 -2
177;41 -1 41 -1 41 -2
178;14 -1 41 -1 41 -2
179;31 -1 30 -1 30 -1 14 -1 41 -2
180;41 -2
181;14 -1 30 -1 48 -2
182;30 -1 14 -1 14 -2
183;14 -1 49 -2
184;14 -1 31 -1 30 -1 30 -1 31 -2
185;49 -1 48 -2
186;14 -2
187;14 -1 14 -2
188;14 -1 49 -1 48 -2
189;49 -1 49 -2
190;31 -1 31 -1 31 -1 31 -2
191;14 -2
192;49 -1 49 -1 14 -2
193;14 -1 31 -2
194;14 -1 49 -1 48 -2
195;14 -1 49 -1 48 -2
196;41 -2
197;31 -1 30 -2
198;14 -1 41 -1 2 -2
199;14 -1 41 -2
200;41 -1 2 -1 2 -2
201;14 -2
202;14 -2
203;14 -2
204;14 -2
205;14 -1 41 -2
206;14 -2
207;41 -2
208;14 -1 41 -1 41 -2
209;41 -1 41 -2
1330;14 -2
1331;2 -2
1332;14 -1 2 -2
1333;1 -1 46 -1 2 -2
1334;14 -1 31 -1 30 -2
1335;14 -1 41 -2
1336;14 -2
1337;41 -2
1338;41 -2
1339;2 -1 46 -1 1 -1 2 -1 14 -1 14 -1 49 -2
1445;14 -1 2 -1 41 -2
1446;31 -1 30 -1 30 -2
1447;30 -1 30 -2
1448;30 -2
1449;30 -1 30 -1 30 -1 30 -1 30 -1 14 -2
1450;14 -1 2 -1 46 -1 1 -1 2 -1 14 -1 31 -2
1451;16 -1 31 -1 14 -2
1452;31 -1 30 -2
1453;30 -1 14 -1 2 -1 31 -2
1454;16 -1 31 -1 14 -2
1455;14 -1 31 -1 30 -1 30 -2
1456;14 -1 31 -1 30 -2
1457;30 -1 30 -2
1458;30 -1 14 -1 2 -2
1459;14 -1 2 -2
1460;46 -1 1 -1 2 -2
1461;14 -2
1462;14 -1 41 -2
1463;41 -2
1464;41 -2
1465;31 -1 14 -1 31 -2
1789;14 -1 41 -2
1790;41 -2
1791;14 -1 41 -2
1792;41 -2
1793;41 -2
1794;2 -2
1795;46 -1 1 -1 2 -2
1796;14 -1 14 -2
1903;14 -2
1904;14 -1 7 -2
1905;5 -1 5 -2
1906;5 -2
1907;14 -2
1908;14 -2
1909;41 -2
1910;14 -2
1911;41 -2
1912;41 -1 41 -1 41 -1 41 -1 41 -2
1913;41 -2
1914;31 -1 30 -2
1915;2 -2
1916;14 -2
1917;31 -2
1918;30 -1 30 -2
1919;14 -2
1920;31 -2
1921;31 -2
1922;41 -2
1923;14 -2
1924;7 -1 7 -1 5 -1 5 -2
1925;14 -1 31 -1 30 -1 30 -1 48 -1 32 -1 45 -1 43 -1 3 -1 14 -1 41 -1 41 -2
1926;41 -1 41 -2
1927;41 -1 41 -1 41 -1 41 -1 41 -2
1928;41 -1 41 -1 31 -1 31 -1 41 -1 41 -1 3 -1 42 -2
2446;14 -1 2 -2
2447;41 -2
2448;41 -2
2449;41 -2
2450;14 -1 41 -1 41 -1 41 -2
2451;41 -2
2452;41 -2
2453;14 -1 41 -2
2454;41 -2
2455;14 -1 8 -1 7 -1 5 -1 5 -2
2456;5 -1 2 -2
2457;14 -2
2458;14 -1 41 -2
2459;14 -2
2460;14 -1 2 -1 1 -1 46 -1 2 -2
2461;14 -1 2 -2
2462;14 -2
2463;14 -2
2464;14 -2
2465;14 -2
2466;41 -2
2467;2 -2
2468;14 -2
2469;14 -1 41 -2
2470;41 -2
2471;14 -2
2472;41 -2
2473;31 -1 14 -2
2474;41 -2
2475;41 -2
2715;14 -1 49 -1 14 -2
2716;14 -1 49 -1 48 -1 48 -2
2717;49 -1 48 -1 14 -1 31 -1 30 -1 17 -1 30 -2
2718;30 -2
2719;14 -1 2 -2
2720;14 -1 31 -2
2721;16 -1 31 -1 30 -2
2722;17 -1 30 -2
2723;48 -1 14 -1 49 -1 14 -2
2724;14 -1 31 -1 30 -2
2725;48 -2
2726;7 -2
2727;6 -2
2728;48 -1 48 -2
2729;6 -1 6 -1 6 -2
2730;6 -1 6 -2
2731;6 -2
2732;6 -2
2733;6 -2
2734;6 -2
2735;6 -2
2736;6 -1 6 -1 6 -1 6 -2
2737;6 -2
2738;5 -1 5 -2
2739;14 -1 49 -1 48 -2
2740;30 -2
2741;14 -2
2742;2 -1 46 -1 1 -1 2 -2
3304;14 -2
3305;41 -1 41 -2
3306;14 -2
3307;14 -2
3308;14 -1 48 -2
3309;14 -1 2 -1 1 -1 46 -1 2 -1 14 -2
3310;2 -1 2 -1 14 -2
3311;14 -2
3312;14 -2
3313;14 -2
3314;14 -2
3315;14 -2
3316;41 -2
3317;31 -1 30 -2
3318;16 -1 31 -1 14 -2
3497;14 -1 2 -1 41 -2
3498;41 -2
3499;2 -2
3500;14 -1 41 -1 2 -2
3501;43 -1 44 -1 44 -2
3502;44 -2
3503;44 -1 44 -1 14 -1 41 -2
3504;2 -2
3505;14 -1 41 -1 41 -2
3506;43 -1 44 -1 44 -2
3507;44 -2
3508;44 -1 14 -1 41 -2
3509;41 -1 41 -2
3510;41 -2
3511;41 -2
3512;2 -1 46 -1 1 -1 2 -2
3513;14 -1 41 -2
3721;14 -1 14 -1 14 -1 14 -2
3722;2 -1 2 -2
3723;2 -2
3724;3 -1 2 -1 1 -1 46 -1 14 -1 3 -1 2 -2
3740;14 -1 2 -2
3741;14 -1 41 -2
3742;41 -1 14 -1 41 -1 41 -1 41 -2
3743;43 -1 44 -2
3744;14 -1 2 -2
3745;2 -1 14 -1 2 -1 2 -1 2 -1 2 -1 2 -1 1 -1 46 -1 2 -1 14 -1 2 -1 31 -2
3746;16 -1 31 -1 14 -2
3747;14 -1 2 -1 2 -2
3748;14 -2
3749;2 -2
4070;14 -1 41 -1 31 -1 30 -2
4071;30 -2
4072;30 -2
4073;30 -1 30 -1 30 -1 30 -1 30 -1 30 -2
4074;30 -1 30 -2
4075;30 -1 48 -1 30 -1 31 -1 30 -2
4076;30 -2
4077;14 -1 3 -1 2 -1 46 -1 1 -1 2 -1 3 -1 14 -1 2 -2
4078;14 -1 3 -1 2 -2
4487;14 -1 2 -2
4488;1 -1 46 -1 2 -2
4489;14 -2
4490;14 -1 41 -1 2 -2
4707;14 -1 14 -1 48 -1 47 -1 48 -1 47 -1 48 -2
4708;47 -1 48 -2
4709;47 -1 48 -1 47 -1 48 -2
4710;47 -1 48 -2
4711;47 -1 48 -1 14 -1 2 -2
4712;46 -1 1 -1 2 -1 14 -1 48 -1 29 -1 47 -1 48 -2
4713;47 -1 48 -2
4714;47 -1 48 -2
4715;47 -1 48 -1 14 -2
4716;7 -2
4717;48 -1 47 -1 48 -1 47 -1 48 -1 14 -2
5837;14 -2
5838;14 -1 2 -2
5839;2 -2
5840;14 -1 14 -2
5841;14 -1 2 -1 14 -2
5842;2 -1 46 -1 1 -1 2 -2
5843;14 -1 41 -1 14 -1 41 -1 41 -1 41 -1 41 -2
5844;14 -1 41 -2
5845;7 -1 5 -1 5 -1 5 -1 14 -2
5846;14 -1 2 -2
5847;14 -2
5848;14 -2
5849;14 -2
5850;14 -1 14 -1 41 -1 2 -1 14 -1 41 -1 2 -2
5851;14 -1 41 -1 2 -2
5852;14 -1 41 -2
5853;14 -2
5987;14 -2
5988;41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 14 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -2
5989;14 -2
5990;14 -1 2 -2
5991;14 -1 2 -1 31 -1 30 -1 14 -1 2 -1 41 -1 31 -2
5992;16 -1 31 -1 14 -1 2 -1 2 -1 2 -1 2 -1 14 -1 3 -1 49 -1 49 -1 2 -1 14 -1 2 -1 14 -1 3 -1 14 -1 31 -1 30 -2
5993;28 -1 30 -2
5994;14 -2
5995;31 -1 30 -1 30 -1 30 -1 14 -1 49 -1 49 -1 14 -1 49 -1 49 -2
5996;14 -2
5997;14 -1 14 -1 31 -1 30 -2
5998;14 -1 2 -2
5999;31 -1 30 -2
7265;14 -1 31 -1 30 -1 30 -2
7266;30 -1 30 -1 30 -2
7267;30 -1 30 -1 2 -2
7268;31 -1 41 -2
7269;41 -1 41 -2
7270;14 -2
7271;2 -2
7272;14 -2
7273;2 -1 1 -1 46 -1 2 -1 14 -1 31 -1 30 -1 30 -1 30 -1 31 -1 30 -1 31 -1 30 -1 17 -1 30 -1 14 -2
7274;2 -1 2 -2
7275;14 -2
7276;31 -2
7277;30 -2
7278;14 -2
7279;41 -2
7280;14 -1 2 -2
7281;14 -2
7408;14 -1 41 -1 41 -2
7409;41 -2
7410;41 -1 31 -1 30 -1 30 -1 41 -1 41 -2
7411;41 -2
7412;43 -1 44 -1 44 -1 44 -1 44 -2
7413;44 -1 44 -1 14 -1 43 -1 44 -2
7414;44 -2
7415;44 -1 44 -1 44 -1 44 -1 44 -1 44 -1 44 -1 14 -1 43 -1 44 -2
7416;2 -1 14 -1 14 -1 2 -1 2 -1 1 -1 46 -1 2 -1 14 -1 41 -2
7585;14 -2
7586;14 -1 31 -1 14 -1 2 -1 14 -1 41 -2
7587;41 -2
7588;41 -2
7589;41 -2
7590;41 -1 41 -1 41 -2
7591;2 -2
7592;14 -1 31 -1 14 -2
7593;14 -2
7594;31 -1 14 -1 31 -1 14 -2
7595;31 -2
7596;16 -1 31 -1 31 -2
7597;14 -1 31 -1 14 -2
7598;14 -1 31 -2
7599;14 -1 31 -1 14 -2
7600;14 -2
7601;14 -1 7 -1 5 -1 5 -2
7602;14 -1 31 -1 30 -2
7603;14 -2
7604;14 -2
7712;14 -1 31 -1 31 -1 30 -1 30 -1 30 -1 30 -2
7713;14 -1 31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -2
7714;14 -1 3 -1 2 -1 1 -1 46 -1 2 -2
7715;14 -1 31 -1 48 -1 30 -1 30 -1 41 -1 43 -2
7716;14 -1 3 -1 2 -2
7717;14 -2
8152;14 -1 2 -2
8153;2 -2
8154;14 -1 2 -2
8155;14 -1 41 -2
8156;41 -2
8157;41 -2
8158;41 -2
8159;41 -1 41 -2
8160;41 -2
8161;41 -2
8162;41 -2
8163;41 -1 41 -2
8164;41 -1 41 -1 41 -2
8165;41 -2
8166;41 -2
8167;41 -2
8168;2 -2
8169;14 -2
8170;31 -1 31 -2
8327;44 -2
8328;44 -1 14 -1 43 -1 44 -1 44 -2
8329;44 -2
8330;44 -1 44 -1 44 -1 44 -2
8331;44 -1 44 -2
8332;44 -2
8333;44 -1 14 -1 41 -2
8334;41 -2
8335;43 -1 44 -2
8336;44 -1 44 -2
8337;14 -1 41 -1 41 -1 31 -1 30 -1 30 -1 30 -1 7 -1 2 -2
8338;41 -1 41 -2
8339;7 -1 5 -1 5 -2
8340;5 -2
8341;43 -2
8342;14 -1 14 -2
8343;2 -1 14 -1 2 -1 14 -2
8344;41 -1 41 -2
8345;41 -2
8346;41 -2
8347;41 -1 41 -2
8348;41 -1 41 -1 41 -1 41 -1 41 -2
8349;41 -1 41 -2
8350;41 -1 41 -1 41 -1 41 -2
8351;41 -2
8352;41 -1 41 -1 41 -2
8353;41 -1 41 -2
8354;2 -1 14 -2
8355;14 -1 31 -2
8356;41 -1 41 -1 41 -1 41 -1 41 -2
8357;41 -1 41 -1 43 -1 44 -1 44 -1 44 -1 14 -1 43 -2
8358;14 -1 31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -2
8359;14 -1 2 -1 2 -1 2 -1 14 -1 2 -1 31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 48 -2
8360;41 -1 41 -1 31 -1 30 -2
8361;48 -1 48 -1 30 -2
8362;2 -1 2 -1 31 -1 48 -2
8363;2 -2
8364;14 -1 31 -2
8365;2 -1 2 -2
8366;14 -1 2 -1 46 -1 1 -1 2 -1 14 -1 14 -1 2 -1 2 -1 2 -1 2 -2
8367;31 -1 30 -1 48 -2
8368;14 -2
8369;14 -1 2 -2
8370;14 -2
8371;14 -1 41 -2
8372;31 -1 31 -1 2 -2
8373;7 -1 5 -1 5 -1 48 -1 48 -1 5 -1 5 -1 5 -1 14 -1 2 -2
8374;41 -1 41 -1 41 -2
8375;41 -2
8376;41 -2
8377;41 -2
8378;41 -2
8379;41 -2
8903;14 -1 7 -2
8904;6 -2
8905;14 -1 6 -1 6 -1 6 -1 31 -1 6 -1 6 -1 6 -1 6 -1 6 -1 30 -1 6 -1 6 -1 6 -1 6 -1 6 -1 30 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -2
8906;6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -2
8907;6 -1 6 -1 6 -1 6 -1 6 -1 6 -2
8908;6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 6 -1 48 -2
8909;14 -2
8910;14 -1 43 -2
8911;44 -2
8912;44 -1 44 -1 44 -1 44 -2
8913;44 -1 44 -2
8914;44 -2
8915;44 -1 14 -1 43 -1 44 -1 41 -1 41 -1 41 -2
8916;44 -2
8917;44 -1 44 -2
8918;44 -2
8919;44 -2
8920;43 -1 14 -1 43 -2
8921;43 -1 14 -1 31 -1 2 -1 30 -1 41 -2
8922;14 -1 41 -1 41 -2
8923;41 -2
8924;14 -1 41 -1 41 -2
8925;41 -2
8926;41 -2
8927;41 -1 41 -2
8928;41 -2
8929;41 -2
8930;41 -2
8931;41 -2
8932;41 -2
8933;41 -1 41 -2
8934;41 -2
8935;41 -1 41 -2
8936;14 -1 41 -1 41 -1 41 -1 41 -2
8937;14 -1 31 -2
8938;30 -1 30 -2
8939;41 -2
8940;41 -2
9462;14 -2
9463;14 -1 7 -2
9464;14 -1 2 -2
9465;14 -1 14 -2
9466;14 -1 14 -1 41 -2
9467;14 -1 14 -1 41 -2
9468;41 -2
9469;41 -2
9470;14 -1 14 -1 41 -2
9471;31 -2
9472;16 -1 31 -1 14 -2
9473;31 -1 30 -1 31 -2
9474;14 -2
9475;14 -1 2 -1 3 -1 14 -1 41 -2
9476;14 -1 41 -2
9588;14 -1 30 -1 30 -1 41 -2
9589;31 -1 30 -1 30 -1 30 -1 14 -1 2 -2
9590;30 -2
9591;30 -1 30 -1 30 -2
9592;30 -2
9593;30 -1 30 -2
9594;14 -1 2 -2
9595;14 -1 7 -1 41 -1 31 -1 30 -2
9596;7 -2
9597;6 -2
9598;6 -1 6 -2
9599;31 -1 30 -1 30 -1 30 -2
9600;48 -1 48 -1 48 -1 48 -2
9601;2 -2
9602;48 -1 48 -2
9603;6 -2
9604;6 -1 14 -1 31 -1 30 -1 6 -2
9605;6 -2
9606;6 -1 6 -1 6 -2
9607;6 -1 6 -2
9608;30 -2
9609;41 -2
9610;6 -2
9611;6 -2
9612;6 -2
9613;2 -1 46 -1 1 -1 2 -2
9614;14 -1 31 -1 30 -2
9615;14 -1 31 -2
9616;14 -1 2 -1 14 -2
9617;41 -1 41 -1 31 -2
9618;14 -1 41 -2
9619;14 -1 41 -1 41 -2
9620;41 -1 41 -2
9621;31 -1 30 -1 30 -1 41 -2
9622;41 -2
9623;14 -1 30 -1 30 -1 41 -1 2 -2
9624;14 -1 41 -2
9625;41 -1 41 -2
9626;41 -1 41 -1 41 -2
9627;41 -2
9628;41 -2
9629;2 -2
9630;14 -1 41 -2
9631;41 -1 41 -1 41 -2
9632;41 -2
9633;41 -1 41 -1 41 -1 41 -1 41 -2
9634;31 -1 30 -2
9635;41 -1 31 -1 2 -1 31 -1 16 -1 31 -2
9852;14 -1 2 -2
9853;14 -2
9854;14 -2
9855;2 -2
9856;2 -1 1 -1 46 -1 2 -1 14 -1 2 -2
9857;14 -2
9858;14 -1 2 -2
9859;14 -1 2 -1 14 -2
10003;14 -1 41 -1 41 -1 31 -1 30 -1 48 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -2
10004;31 -1 30 -2
10005;14 -2
10006;14 -1 41 -2
10007;14 -1 14 -2
10008;14 -1 14 -2
10761;14 -2
10762;14 -1 2 -2
10763;14 -1 48 -1 14 -2
10764;14 -2
10765;31 -2
10766;30 -2
10767;14 -2
10768;14 -1 2 -1 2 -2
10769;31 -1 48 -2
10770;14 -1 49 -1 49 -1 48 -2
10771;14 -1 41 -2
10772;14 -1 49 -1 49 -1 48 -2
10773;14 -1 31 -1 41 -1 31 -1 30 -1 41 -2
10774;41 -2
10775;14 -2
10776;14 -1 31 -1 30 -1 14 -1 31 -2
11199;14 -1 48 -1 13 -1 31 -1 30 -1 30 -2
11200;17 -1 30 -1 14 -1 41 -2
11201;31 -2
11202;14 -1 31 -1 31 -1 48 -1 13 -2
11203;14 -1 48 -1 13 -2
11204;14 -2
11205;48 -1 13 -2
11360;14 -1 14 -1 31 -1 30 -2
11361;31 -1 30 -1 31 -1 30 -2
11362;14 -1 14 -2
11363;14 -1 2 -1 31 -1 30 -1 30 -1 30 -1 30 -2
11364;14 -1 2 -2
11365;1 -1 46 -1 2 -2
11366;14 -2
11367;14 -2
11455;14 -1 3 -1 2 -2
11456;14 -1 41 -2
11457;41 -2
11458;41 -1 41 -2
11459;41 -2
11460;41 -1 41 -1 41 -2
11461;41 -2
11462;41 -1 41 -1 41 -1 41 -1 41 -2
11463;41 -2
11464;41 -2
11465;14 -2
11741;14 -2
11742;31 -1 14 -1 31 -1 32 -1 31 -1 30 -1 31 -1 30 -1 31 -1 14 -1 41 -2
11743;3 -1 14 -1 14 -2
11744;31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 14 -1 2 -1 14 -2
12257;14 -1 41 -2
12258;31 -1 30 -1 41 -2
12259;2 -2
12260;31 -1 30 -2
12261;30 -1 30 -1 30 -1 30 -2
12262;14 -1 2 -1 7 -2
12263;14 -1 31 -1 30 -1 30 -1 30 -2
12264;30 -1 30 -2
12265;2 -2
12266;46 -1 1 -2
12267;2 -2
12268;14 -2
12269;14 -2
12270;14 -2
12271;41 -1 41 -2
12272;41 -1 41 -1 41 -1 14 -1 2 -2
12273;14 -1 2 -2
12274;14 -2
12344;14 -1 31 -1 30 -1 48 -1 30 -1 41 -2
12345;2 -1 46 -1 1 -1 2 -1 14 -1 14 -1 3 -1 14 -2
12346;14 -1 41 -1 2 -2
12347;14 -2
12559;14 -1 41 -2
12560;31 -1 30 -1 41 -2
12561;43 -1 44 -1 44 -1 44 -1 44 -1 14 -1 41 -1 43 -1 44 -1 44 -1 44 -1 44 -1 44 -1 14 -2
12562;31 -1 30 -1 30 -1 30 -1 14 -2
12563;43 -1 44 -1 44 -2
12564;14 -1 41 -1 41 -1 31 -1 41 -1 41 -2
12565;31 -1 7 -1 5 -1 5 -2
12566;14 -1 43 -1 44 -1 44 -1 44 -1 44 -1 44 -1 44 -1 45 -1 14 -1 41 -2
12567;41 -1 41 -2
12568;31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -2
12569;14 -1 41 -2
12570;31 -1 30 -2
12571;31 -1 30 -2
12572;14 -1 31 -1 41 -2
12573;14 -1 31 -2
12574;14 -1 41 -1 31 -1 30 -2
12575;2 -1 46 -1 1 -1 2 -2
12576;14 -1 2 -2
12577;14 -2
12578;14 -2
12740;14 -1 2 -1 2 -1 3 -1 2 -2
12741;14 -1 32 -1 31 -2
12742;16 -1 31 -2
12743;30 -2
12899;14 -1 2 -2
12900;2 -2
12901;1 -1 46 -2
12902;2 -2
12903;14 -2
12904;14 -1 41 -1 41 -2
12905;14 -2
12906;41 -2
12907;41 -1 41 -2
12908;41 -2
12909;41 -2
12910;14 -2
13008;14 -1 14 -2
13009;14 -1 31 -2
13010;7 -2
13011;30 -1 30 -1 30 -1 30 -2
13012;30 -1 30 -1 30 -1 30 -1 30 -1 48 -2
13013;31 -1 30 -2
13014;14 -1 31 -1 30 -1 17 -1 30 -1 30 -1 14 -2
13015;31 -2
13016;7 -2
13017;7 -2
13018;31 -2
13019;14 -2
13020;7 -2
13021;6 -2
13022;6 -2
13023;6 -2
13024;31 -2
13025;49 -1 48 -2
13026;14 -1 41 -2
13027;14 -1 31 -1 6 -1 6 -1 14 -1 14 -2
13028;14 -1 14 -1 14 -1 6 -1 14 -1 41 -1 41 -1 41 -1 14 -2
13029;41 -1 41 -2
13030;14 -1 41 -1 41 -1 31 -1 14 -1 49 -1 48 -2
13031;14 -1 2 -2
13032;31 -1 31 -1 30 -2
13033;17 -1 30 -1 31 -1 30 -1 7 -1 5 -1 5 -1 7 -1 5 -1 5 -2
13034;31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -2
13035;31 -1 30 -2
13036;2 -2
13037;31 -2
13038;31 -1 43 -1 43 -1 41 -2
13039;2 -1 46 -1 1 -1 2 -2
13040;31 -1 48 -2
13041;14 -1 2 -2
13042;14 -2
13043;14 -1 2 -1 2 -2
13044;41 -2
13045;41 -1 41 -2
13046;14 -2
13047;14 -2
13048;14 -1 14 -1 14 -2
13049;14 -2
13267;14 -1 2 -1 1 -1 46 -1 2 -1 3 -1 2 -1 14 -1 41 -2
13268;14 -2
13269;14 -1 2 -2
13270;41 -2
13271;14 -1 14 -2
13272;14 -1 41 -2
13273;14 -1 41 -2
13274;14 -1 41 -2
13275;14 -1 14 -1 41 -1 14 -1 41 -2
13378;14 -2
13379;41 -2
13380;43 -1 44 -2
13381;44 -2
13382;44 -1 44 -1 44 -1 44 -1 14 -1 45 -1 43 -1 44 -2
13383;44 -2
13384;44 -2
13385;45 -1 43 -1 44 -1 14 -1 45 -1 43 -1 44 -2
13386;44 -2
13387;44 -2
13388;44 -2
13389;44 -2
13390;14 -1 3 -1 14 -1 41 -2
13391;41 -2
13392;41 -2
13393;14 -2
13394;7 -1 6 -2
13395;14 -2
13396;2 -1 46 -1 1 -1 2 -1 14 -1 31 -1 30 -1 14 -1 31 -2
13397;16 -1 31 -1 14 -2
13398;41 -2
13399;41 -2
13400;14 -2
13401;41 -2
13402;41 -2
13403;14 -1 41 -2
13404;41 -2
13405;41 -2
13406;41 -2
13407;41 -2
13408;41 -2
13409;41 -2
13410;31 -1 30 -1 31 -1 30 -1 31 -1 30 -1 31 -1 30 -2
13605;14 -1 41 -1 41 -2
13606;14 -1 31 -2
13607;16 -1 31 -2
13608;41 -2
13609;14 -2
13610;41 -2
13611;14 -2
13612;7 -1 5 -1 5 -1 7 -2
13613;14 -1 31 -1 30 -2
13614;6 -1 6 -2
13615;6 -2
13616;6 -1 6 -2
13617;14 -2
13618;14 -2
13619;41 -2
13620;2 -2
13621;14 -1 2 -2
13622;1 -1 46 -1 2 -1 14 -1 2 -1 14 -1 2 -2
13623;14 -1 31 -1 30 -1 17 -1 30 -1 14 -1 7 -1 31 -1 30 -1 28 -1 30 -1 14 -1 41 -2
13624;41 -2
13625;41 -2
13626;41 -1 41 -2
13627;7 -1 14 -1 31 -1 30 -2
13628;17 -1 30 -1 31 -2
13629;14 -1 41 -2
13630;41 -1 41 -1 41 -1 41 -2
13631;14 -2
13632;41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -2
13633;41 -1 41 -2
13634;41 -2
13635;41 -2
13636;41 -2
13637;14 -1 31 -1 30 -2
13638;17 -1 30 -2
13639;14 -2
13640;31 -1 30 -1 14 -2
13641;14 -1 31 -1 30 -1 14 -2
13642;31 -1 30 -2
13643;17 -1 30 -1 30 -1 31 -1 14 -2
13644;14 -2
13645;31 -1 30 -2
13646;14 -2
13647;14 -1 31 -1 30 -1 14 -1 41 -1 41 -2
13648;41 -2
13649;14 -1 31 -1 14 -1 31 -1 41 -2
13650;31 -2
13651;14 -1 41 -1 31 -1 31 -1 31 -1 30 -2
13652;14 -2
13653;14 -1 31 -1 30 -1 48 -2
13654;14 -2
13792;14 -1 2 -2
13793;14 -1 2 -2
13794;14 -1 2 -2
13795;14 -2
13796;2 -2
13797;1 -1 46 -1 2 -1 14 -1 41 -1 41 -1 31 -1 30 -2
13798;14 -1 31 -2
13799;14 -1 41 -1 41 -2
13800;41 -1 41 -2
13801;2 -2
13802;41 -2
13803;14 -1 43 -1 44 -1 44 -1 45 -1 43 -1 44 -1 14 -1 2 -2
13804;2 -1 2 -2
13805;31 -1 30 -2
13806;31 -2
13807;16 -1 31 -1 30 -1 14 -1 41 -1 41 -2
13808;14 -1 14 -1 30 -1 31 -1 30 -2
13996;14 -1 14 -2
13997;2 -1 46 -1 1 -1 14 -1 7 -2
13998;14 -1 2 -1 14 -2
13999;14 -1 31 -1 30 -1 14 -1 31 -1 30 -1 30 -1 14 -1 31 -1 30 -1 30 -1 30 -1 14 -1 2 -1 14 -2
14000;14 -1 41 -2
14001;14 -1 41 -2
14002;41 -1 41 -2
14003;41 -2
14004;41 -1 41 -2
14005;41 -2
14006;14 -1 41 -1 2 -1 14 -1 41 -2
14007;31 -2
14008;30 -2
14009;14 -1 31 -1 30 -1 14 -1 31 -1 30 -1 14 -1 31 -1 30 -1 14 -1 41 -1 41 -2
14010;41 -2
14011;41 -2
14012;41 -2
14013;41 -2
14014;41 -2
14015;41 -1 41 -1 41 -1 41 -1 41 -2
