1;12626-7114;48 -1 48 -1 48 -2
2;12626-7114;48 -1 13 -1 2 -2
3;12626-7114;14 -2
4;12626-7114;43 -2
5;12626-7114;41 -2
6;12626-7114;41 -2
7;12626-7114;41 -2
8;12626-7114;14 -2
9;12626-7114;41 -2
10;12626-7114;41 -2
11;12626-7114;14 -1 41 -2
12;12626-7114;41 -2
13;12626-7114;14 -1 41 -2
14;12626-7114;14 -2
15;12626-7114;41 -2
16;12626-7114;41 -2
17;12626-7114;41 -2
18;12626-7114;41 -2
19;12626-7114;14 -2
20;12626-7114;14 -1 2 -2
21;12626-7114;2 -2
22;12626-7114;46 -1 1 -1 2 -1 14 -2
23;12626-7114;14 -2
24;12626-7114;41 -2
25;12626-7114;48 -2
26;12626-7114;31 -2
27;12626-7114;16 -1 31 -1 48 -1 48 -2
28;12626-7114;14 -2
29;12626-7114;48 -2
30;12626-7114;8 -1 7 -2
31;12626-7114;14 -2
32;12626-7114;32 -1 48 -2
33;12626-7114;8 -1 48 -1 32 -1 48 -2
34;12626-7114;8 -1 7 -1 48 -2
35;12626-7114;32 -1 48 -2
49;13346-4434;14 -1 41 -1 41 -2
50;13346-4434;14 -1 31 -2
51;13346-4434;16 -1 31 -1 31 -1 30 -1 48 -1 41 -1 41 -1 31 -2
52;13346-4434;14 -1 7 -1 5 -2
53;13346-4434;5 -2
54;13346-4434;14 -2
55;13346-4434;14 -1 2 -1 14 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -2
56;13346-4434;14 -2
57;13346-4434;7 -1 31 -1 31 -1 31 -1 43 -1 44 -2
58;13346-4434;44 -1 14 -2
59;13346-4434;14 -2
60;13346-4434;14 -2
619;14770-5489;14 -2
620;14770-5489;31 -2
621;14770-5489;14 -2
622;14770-5489;14 -1 41 -2
623;14770-5489;43 -1 44 -1 44 -1 44 -1 44 -2
624;14770-5489;44 -1 44 -1 44 -1 14 -2
625;14770-5489;31 -1 31 -1 30 -2
626;14770-5489;30 -2
627;14770-5489;41 -2
628;14770-5489;41 -2
629;14770-5489;41 -2
630;14770-5489;41 -2
631;14770-5489;31 -2
632;14770-5489;41 -2
633;14770-5489;41 -2
634;14770-5489;14 -2
635;14770-5489;14 -1 2 -2
636;14770-5489;46 -1 1 -1 2 -1 3 -1 2 -1 14 -1 41 -1 31 -1 14 -1 41 -2
637;14770-5489;41 -2
638;14770-5489;41 -1 41 -1 41 -2
639;14770-5489;14 -1 41 -2
640;14770-5489;2 -1 2 -1 14 -2
653;14932-4114;14 -1 41 -2
654;14932-4114;8 -2
655;14932-4114;14 -1 32 -1 31 -2
656;14932-4114;31 -2
657;14932-4114;30 -2
658;14932-4114;14 -1 49 -1 48 -2
659;14932-4114;32 -1 31 -2
660;14932-4114;16 -1 31 -1 30 -2
661;14932-4114;17 -1 30 -1 32 -1 14 -1 8 -1 7 -1 14 -1 31 -2
662;14932-4114;14 -1 31 -1 41 -2
663;14932-4114;14 -2
668;15016-4433;14 -1 41 -1 41 -1 41 -1 43 -1 41 -1 41 -2
669;15016-4433;44 -1 44 -1 44 -1 44 -1 44 -1 44 -1 14 -1 43 -1 44 -1 44 -1 31 -1 31 -2
670;15016-4433;14 -1 41 -1 41 -1 41 -1 41 -1 43 -1 44 -1 43 -1 44 -1 44 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 41 -1 2 -2
671;15016-4433;14 -1 2 -1 46 -1 1 -1 2 -2
1069;16014-6590;14 -2
1070;16014-6590;41 -2
1071;16014-6590;43 -1 44 -1 44 -1 44 -1 44 -2
1072;16014-6590;44 -1 44 -2
1073;16014-6590;44 -1 14 -2
1074;16014-6590;41 -2
1123;17228-6401;14 -1 31 -1 30 -1 41 -1 41 -1 43 -1 44 -1 14 -1 43 -1 44 -1 44 -1 44 -1 44 -1 44 -1 14 -1 41 -1 41 -1 41 -2
1124;17228-6401;14 -2
1125;17228-6401;14 -1 41 -2
1126;17228-6401;14 -1 41 -1 41 -1 41 -1 2 -1 14 -2
1127;17228-6401;14 -1 43 -1 44 -1 43 -1 41 -1 41 -2
1128;17228-6401;41 -1 41 -1 2 -1 31 -1 30 -1 30 -1 30 -1 2 -1 31 -1 16 -1 31 -1 14 -1 41 -1 41 -1 41 -1 41 -2
1129;17228-6401;2 -1 14 -1 41 -2
1130;17228-6401;41 -1 43 -1 44 -1 14 -1 43 -1 44 -1 14 -2
1131;17228-6401;14 -1 31 -1 30 -1 30 -1 30 -1 41 -1 31 -1 30 -1 30 -1 30 -1 30 -1 17 -1 30 -2
1132;17228-6401;14 -1 31 -1 30 -1 30 -2
1133;17228-6401;30 -2
1134;17228-6401;30 -2
1135;17228-6401;17 -1 30 -1 31 -1 30 -1 14 -2
1136;17228-6401;14 -1 31 -1 30 -2
1137;17228-6401;30 -1 41 -2
1138;17228-6401;2 -1 1 -1 46 -1 2 -2
1139;17228-6401;14 -1 14 -2
1182;17491-4917;14 -1 31 -1 49 -1 24 -1 31 -2
1183;17491-4917;16 -1 31 -1 31 -2
1184;17491-4917;14 -2
1185;17491-4917;31 -1 31 -2
1186;17491-4917;14 -2
1187;17491-4917;31 -1 30 -2
1188;17491-4917;14 -1 31 -1 41 -1 41 -1 24 -1 31 -1 31 -1 31 -1 31 -1 45 -2
1189;17491-4917;14 -1 31 -1 14 -2
1190;17491-4917;14 -2
1191;17491-4917;7 -2
1192;17491-4917;41 -1 5 -1 5 -2
1193;17491-4917;14 -2
1194;17491-4917;14 -2
1195;17491-4917;41 -1 41 -2
1196;17491-4917;42 -2
1197;17491-4917;45 -1 43 -1 44 -2
1198;17491-4917;44 -2
1199;17491-4917;44 -1 44 -2
1200;17491-4917;44 -1 44 -1 44 -1 14 -2
1201;17491-4917;14 -2
1202;17491-4917;30 -1 14 -2
1203;17491-4917;41 -2
1204;17491-4917;41 -2
1205;17491-4917;41 -2
1206;17491-4917;14 -1 41 -2
1207;17491-4917;14 -2
1208;17491-4917;14 -2
1209;17491-4917;14 -2
1210;17491-4917;14 -1 3 -2
1211;17491-4917;41 -1 41 -1 2 -2
1212;17491-4917;14 -1 14 -2
1213;17491-4917;14 -1 2 -1 46 -1 1 -1 2 -2
1214;17491-4917;14 -1 7 -1 41 -1 41 -1 41 -1 41 -2
1215;17491-4917;48 -2
1216;17491-4917;14 -1 32 -2
1217;17491-4917;14 -2
1218;17491-4917;32 -1 32 -1 25 -1 32 -2
1219;17491-4917;41 -2
1220;17491-4917;41 -2
1221;17491-4917;14 -2
1222;17491-4917;14 -2
1223;17491-4917;41 -2
1224;17491-4917;14 -1 32 -1 32 -1 25 -1 32 -1 14 -2
1225;17491-4917;14 -2
1226;17491-4917;41 -2
1227;17491-4917;41 -2
1228;17491-4917;41 -1 41 -2
1229;17491-4917;41 -1 41 -1 41 -1 41 -2
1230;17491-4917;41 -1 41 -2
1636;18444-4114;14 -1 14 -2
1637;18444-4114;41 -1 41 -2
1638;18444-4114;41 -2
1639;18444-4114;31 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 30 -1 48 -1 30 -2
1640;18444-4114;30 -2
1641;18444-4114;16 -1 31 -1 30 -1 31 -1 14 -1 31 -1 31 -1 41 -1 41 -1 41 -1 14 -1 41 -2
1642;18444-4114;14 -2
1643;18444-4114;41 -2
1644;18444-4114;41 -2
1645;18444-4114;14 -1 41 -2
1646;18444-4114;14 -1 2 -1 46 -1 1 -1 2 -2
1647;18444-4114;14 -1 3 -2
1648;18444-4114;41 -2
1649;18444-4114;3 -1 14 -1 2 -2
1650;18444-4114;14 -1 41 -1 41 -2
1651;18444-4114;43 -1 44 -2
1652;18444-4114;44 -2
1719;18444-5384;14 -1 41 -2
1720;18444-5384;2 -2
1721;18444-5384;14 -1 41 -2
1722;18444-5384;43 -1 44 -2
1723;18444-5384;44 -2
1724;18444-5384;44 -2
1725;18444-5384;44 -2
1726;18444-5384;44 -2
1727;18444-5384;44 -1 44 -1 44 -1 14 -1 41 -1 41 -2
1728;18444-5384;14 -1 2 -1 1 -1 46 -1 2 -2
1729;18444-5384;14 -1 3 -1 2 -1 14 -1 3 -1 14 -2
1730;18444-5384;14 -1 3 -1 14 -2
1731;18444-5384;14 -2
1732;18444-5384;14 -1 14 -1 3 -1 2 -1 14 -1 3 -1 2 -2
2191;21283-6895;14 -2
2192;21283-6895;41 -2
2193;21283-6895;14 -2
2194;21283-6895;14 -2
2195;21283-6895;31 -2
2196;21283-6895;30 -1 31 -1 30 -1 31 -2
2197;21283-6895;16 -1 31 -1 14 -2
2198;21283-6895;14 -1 41 -2
2199;21283-6895;31 -1 30 -1 31 -1 14 -2
2200;21283-6895;14 -2
2201;21283-6895;14 -1 41 -1 41 -2
2202;21283-6895;14 -2
2203;21283-6895;14 -1 41 -1 31 -1 41 -2
2204;21283-6895;41 -2
2205;21283-6895;14 -1 41 -2
2206;21283-6895;41 -2
2207;21283-6895;41 -2
2208;21283-6895;41 -2
2209;21283-6895;31 -1 30 -1 14 -1 41 -2
2210;21283-6895;14 -1 14 -1 2 -2
2211;21283-6895;14 -1 41 -1 41 -2
2212;21283-6895;41 -2
2213;21283-6895;41 -2
2214;21283-6895;31 -1 14 -1 31 -1 16 -1 31 -1 32 -1 14 -2
2215;21283-6895;41 -1 2 -1 46 -1 1 -1 2 -2
2216;21283-6895;14 -1 41 -2
2241;21283-7297;14 -2
2242;21283-7297;41 -2
2243;21283-7297;41 -2
2244;21283-7297;41 -2
2245;21283-7297;41 -2
2246;21283-7297;14 -2
2247;21283-7297;14 -2
2248;21283-7297;41 -1 31 -1 30 -2
2249;21283-7297;14 -1 31 -1 41 -2
2250;21283-7297;14 -2
2251;21283-7297;43 -1 44 -2
2252;21283-7297;44 -2
2253;21283-7297;44 -2
2254;21283-7297;44 -2
2255;21283-7297;44 -1 44 -1 44 -1 44 -2
2256;21283-7297;14 -1 41 -2
2257;21283-7297;14 -1 41 -2
2258;21283-7297;41 -1 41 -2
2259;21283-7297;14 -1 41 -2
2260;21283-7297;14 -1 41 -2
2261;21283-7297;14 -1 41 -2
2262;21283-7297;2 -1 14 -1 41 -2
2263;21283-7297;41 -1 41 -2
2264;21283-7297;2 -1 1 -1 46 -1 2 -2
2265;21283-7297;14 -1 2 -1 14 -1 31 -1 30 -1 30 -1 30 -1 41 -1 41 -1 2 -1 41 -2
2266;21283-7297;14 -1 41 -1 2 -2
2267;21283-7297;41 -2
2268;21283-7297;14 -1 2 -1 14 -1 2 -1 14 -2
2269;21283-7297;14 -2
2270;21283-7297;14 -1 2 -2
2271;21283-7297;14 -1 41 -2
2272;21283-7297;41 -2
2273;21283-7297;41 -1 41 -2
2274;21283-7297;41 -2
2275;21283-7297;41 -1 41 -1 2 -1 14 -1 2 -1 41 -1 41 -2
2302;21321-4434;14 -1 43 -1 44 -2
2303;21321-4434;14 -1 41 -2
2304;21321-4434;14 -1 41 -1 41 -1 41 -2
2305;21321-4434;31 -1 30 -1 48 -1 31 -1 30 -1 48 -1 31 -1 41 -2
2306;21321-4434;41 -2
2307;21321-4434;41 -1 41 -1 41 -1 41 -1 31 -2
2308;21321-4434;14 -1 7 -1 6 -2
2309;21321-4434;48 -1 48 -2
2310;21321-4434;14 -2
2311;21321-4434;14 -2
2312;21321-4434;41 -1 41 -2
2313;21321-4434;6 -2
